,description,title,company,created,contract_time,adref,location,__CLASS__,salary_is_predicted,redirect_url,category,id,latitude,longitude,salary_max,salary_min,contract_type
23,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Senior Data Engineer in Canada. This role is a high-impact opportunity for an experienced data professional to help design and build scalable, cloud-based big data solutions that power analytics, AI, and business intelligence initiatives. You will work at the center of data innovation, contributing to the architecture and optimization of modern Lakehouse platforms supporting large-scale, real-tim…",Senior Data Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobgether'}",2026-06-07T17:02:29Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU1NzM0NDE0In0.bEb1eBFC9Bh5WtrilpekUo3MFNGGqg8h6kK7BCgWZsQ,"{'area': ['Canada'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Canada'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5755734414?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs', 'tag': 'it-jobs'}",5755734414,,,,,
24,"Job Title: Data Engineer Location: Toronto, ON, Canada (Hybrid 2 or 3 days onsite/week) Duration: Full-Time Permanent Salary: $Market/CAD per annum  Benefits Eligibility (Canada): Open to Canadian Citizens, Permanent Residents, and valid Work Permit holders (No C2C / No Third Parties) Experience: 6 10 Years Interview Process: 1 2 Video Rounds  1 Mandatory In-Person Round Open Positions: 2 Key Responsibilities: Design, build, and maintain scalable data pipelines for analytics and business intell…",Data Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bitsoft International, Inc'}",2026-04-24T01:05:39Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTEwNzMzNSIsInMiOiJaTFVOY0o1ajhSR2E5Tzg2ZHBwRzFRIn0.i0ZxUI0pZOQfxG90nmOw7VFKVetle040_zxlinqYyng,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada', 'Ontario', 'Toronto'], 'display_name': 'Toronto, Ontario'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5709107335?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5709107335,43.706102,-79.402726,,,permanent
25,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Full-Stack Geospatial Data Engineer in Canada. This is an exceptional opportunity to build cutting-edge geospatial and climate intelligence solutions that transform complex Earth observation data into actionable insights. In this role, you will work across the full technology stack, developing everything from large-scale satellite data pipelines to customer-facing applications used by organizatio…",Full-Stack Geospatial Data Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobgether'}",2026-06-04T17:12:53Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjQwMDIzNCIsInMiOiJaTFVOY0o1ajhSR2E5Tzg2ZHBwRzFRIn0.e12Hsfy7VHqsciDLDFA_sGmcqKShoeH3vI5wz5AWG7U,"{'display_name': 'Canada', 'area': ['Canada'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5752400234?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs', 'tag': 'engineering-jobs'}",5752400234,,,110000.0,40000.0,
26,"Job Title: Senior Data Engineer Location: Hybrid, Toronto, Ontario, Canada Experience: 5 Years Rate: 60 to 70 CAD PH Role Summary: NearSource is looking for a Data Platform Engineer with expertise in Spark and Snowflake to join our engineering team in Toronto. The selected candidate will architect and scale data pipelines, enable analytics, and support critical business insights for a Fortune 500 client. Key Responsibilities Design, build, and scale modern data platforms capable of handling bot…","Senior Data Engineer - Toronto, ON","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NearSource'}",2026-05-06T01:16:01Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDE0Nzc0NyIsInMiOiJaTFVOY0o1ajhSR2E5Tzg2ZHBwRzFRIn0.hhxGmWXMI-SOFmOdOjryPvF9sppVnnqVmPRhz7PRmSg,"{'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5720147747?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'engineering-jobs', 'label': 'Engineering Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5720147747,43.706102,-79.402726,,,
27,"Role: Data Engineer Location: Fully Remote (Canada, EST time zone) Compensation: Salary  Bonus  Health Benefits About Veem Veem is transforming global money movement. Traditional cross-border payments are slow, expensive, and opaque—we’ve built a platform that makes them seamless, transparent, and scalable. Our solution combines global payments, FX optimization, and embedded financial tools to help businesses—from SMBs to large platforms—operate and grow internationally with confidence. We take…","Data Engineer, BI & Reporting","{'display_name': 'Veem', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-15T03:42:18Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzMwMTQ4NTQ1In0.8NEr-PnJWn8HiuAkI1T9prwtldEyfq5abJTYQVYhFYc,"{'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5730148545?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'it-jobs', 'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5730148545,43.706102,-79.402726,,,
28,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Data Conversion Engineer in Canada. This role offers an opportunity to contribute to the modernization of mission-critical utility systems by supporting the migration of complex legacy data into a modern, cloud-native platform. You will be part of a collaborative technical services team focused on building reliable ETL pipelines that ensure accurate, efficient, and high-quality data conversions. …",Data Conversion Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jobgether'}",2026-06-04T16:55:04Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzUyMjY5MDYyIn0.xmKMJjQ3D5sobZbTU1R6AmPaLsOHGbJfyOfsm-mAaGg,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada'], 'display_name': 'Canada'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5752269062?utm_medium=api&utm_source=dc9dca8a,"{'tag': 'engineering-jobs', 'label': 'Engineering Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5752269062,,,,,
29,"Job Title: Data Engineer Location: 100% Remote (Anywhere in Canada) Duration: 6 Months (Highly Extendable) Time Zone: Eastern Time (EST) About the Role We are seeking a highly skilled and motivated Data Engineer to join our dynamic team. In this role, you will design, build, and maintain scalable data pipelines and analytics solutions on Google Cloud Platform (GCP). You’ll collaborate with cross-functional teams to support AI/ML initiatives and deliver actionable insights through dashboards and…",Data Engineer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Workhoppers'}",2025-06-21T05:23:44Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1MjYxMzM2NjQzIn0.4hSdWQKpisln203vWo2ECujSt2CPxe390XzcGk_8-bw,"{'display_name': 'Canada', 'area': ['Canada'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5261336643?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5261336643,,,,,contract
30,"Job Description Job Description Job Title: Senior Data Engineer Location: Hybrid, Toronto, Ontario, Canada Experience: 5 Years Rate: 60 to 70 CAD PH Role Summary: NearSource is looking for a Data Platform Engineer with expertise in Spark and Snowflake to join our engineering team in Toronto. The selected candidate will architect and scale data pipelines, enable analytics, and support critical business insights for a Fortune 500 client. Key Responsibilities Design, build, and scale modern data p…","Senior Data Engineer - Toronto, ON","{'display_name': 'NearSource', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-29T05:39:30Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzQ0NDc3MDMwIn0.XWeJMm0y552FT0pdhki1YCOnHRPq1Et1Jdz4e425q8U,"{'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5744477030?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs', 'tag': 'engineering-jobs'}",5744477030,43.706102,-79.402726,,,
31,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Senior Data Engineer (AI Native) in Canada. Join a high-impact data engineering team responsible for building and scaling modern data infrastructure that powers products used by millions of people globally. In this role, you will design and maintain large-scale data platforms handling billions of events daily, enabling analytics, product innovation, and strategic decision-making. Working in a ful…",Senior Data Engineer (AI Native),"{'display_name': 'Jobgether', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-06T16:56:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDgxOTQ0MyIsInMiOiJaTFVOY0o1ajhSR2E5Tzg2ZHBwRzFRIn0.zi3jHP5wGy6dq6UjmXw5WyQgXKgXtEHO-AFnjbO5JWA,"{'area': ['Canada'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Canada'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5754819443?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Engineering Jobs'}",5754819443,,,179500.0,149500.0,
32,"Job Description Job Description Role: Data Engineer Location: Fully Remote (Canada, EST time zone) Compensation: Salary  Bonus  Health Benefits About Veem Veem is transforming global money movement. Traditional cross-border payments are slow, expensive, and opaque—we’ve built a platform that makes them seamless, transparent, and scalable. Our solution combines global payments, FX optimization, and embedded financial tools to help businesses—from SMBs to large platforms—operate and grow internat…","Data Engineer, BI & Reporting","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Veem'}",2026-05-16T05:35:51Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzMxMjk2NTg3In0.zln6dYuIdIz7FoSaAzUAaj1hVGmR0sz_wpn5OS3PQo8,"{'display_name': 'Canada', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5731296587?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs', 'tag': 'it-jobs'}",5731296587,,,,,
33,"Junior Data Engineer Permanent Full-time Closes: May 26 Annual Salary ($66,766 - $83,470) Purpose The Junior Data Engineer plays a key role in enabling data-driven decision making at Innovation Federal Credit Union. This role supports the design, development, and maintenance of data pipelines, data models, and analytics solutions that power reporting, insights, and operational intelligence across the organization. Working closely with senior data engineers, analysts, and business partners, the …",Junior Data Engineer,"{'display_name': 'Innovation Federal Credit Union Careers', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-05-14T16:39:11Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTYyMTIxOSIsInMiOiJaTFVOY0o1ajhSR2E5Tzg2ZHBwRzFRIn0.Wsl7mZP89waJ4ljKRq21NnE_1Dw6jiMdh7haG1ujNq4,"{'display_name': 'Canada', 'area': ['Canada'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5729621219?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",5729621219,,,,,contract
34,"Job Description Vacancy Status: This posting is for an existing vacancy within the organization and is open to new applications. AI Disclosure: As part of the application process, Artificial Intelligence will be used in the hiring process for this role Work Arrangement: This role is categorized as hybrid. This means the successful candidate is expected to report to the office three days per week, at minimum The Role: The Data Engineering organization at General Motors Canada is developing a uni…",Senior Embedded Logging Software Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'General Motors'}",2026-03-11T04:44:28Z,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MTQ0ODEwMiIsInMiOiJaTFVOY0o1ajhSR2E5Tzg2ZHBwRzFRIn0.BNXKYo0mJOhE5SbU7oPGcP1Zr9ssN7dAzXLsaGxbFNg,"{'display_name': 'Markham, York region', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada', 'Ontario', 'York region', 'Markham']}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5661448102?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Engineering Jobs'}",5661448102,,,,,
35,"Job Description Vacancy Status: This posting is not for an existing vacancy within the organization and is open to new applications. AI Disclosure: As part of the application process, Artificial Intelligence will be used in the hiring process for this role Work Arrangement: This role is categorized as hybrid. This means the successful candidate is expected to report to the office three days per week, at minimum. The Role The Data Engineering organization at General Motors Canada is developing a…",Staff Embedded Logging Software Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GM'}",2026-03-07T15:00:30Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NjU3ODU0MDgzIn0.504RZxZQpyIRgHpGc9Wv2gyMlYog_0ply2dNLWQibmE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Canada'], 'display_name': 'Canada'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5657854083?utm_medium=api&utm_source=dc9dca8a,"{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5657854083,,,196600.0,147000.0,
36,"Job Description Vacancy Status: This posting is not for an existing vacancy within the organization and is open to new applications. AI Disclosure: As part of the application process, Artificial Intelligence will be used in the hiring process for this role Work Arrangement: This role is categorized as hybrid. This means the successful candidate is expected to report to the office three days per week, at minimum. The Role The Data Engineering organization at General Motors Canada is developing a…",Staff Embedded Logging Software Developer,"{'display_name': 'General Motors', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-06T03:31:27Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NjU2MTQ3MzUwIn0.4cPPBqVQN8F74G7ttDRPHwnqR9CMHw6qsgIML8R_6H4,"{'display_name': 'Markham, York region', 'area': ['Canada', 'Ontario', 'York region', 'Markham'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5656147350?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs', 'tag': 'it-jobs'}",5656147350,,,,,
37,"Description Arcadis is the world's leading company delivering sustainable design, engineering, and consultancy solutions for natural and built assets. We are more than 36,000 people, in over 70 countries, dedicated to improving quality of life. Everyone has an important role to play. With the power of many curious minds, together we can solve the world’s most complex challenges and deliver more impact together. Role description: Arcadis is seeking a Market Sector Lead – Data Centers to drive th…",Canada Market Sector Lead - Data Centres,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Arcadis'}",2026-04-12T16:31:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzYyODUyNCIsInMiOiJaTFVOY0o1ajhSR2E5Tzg2ZHBwRzFRIn0.DqfP7DJdCy9sitHUvRYtXpfmKt3sEm9PpjXTFQJIWcU,"{'display_name': 'Toronto, Ontario', 'area': ['Canada', 'Ontario', 'Toronto'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5697628524?utm_medium=api&utm_source=dc9dca8a,"{'label': 'Engineering Jobs', 'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5697628524,43.706102,-79.402726,158000.0,106000.0,
38,"Job Description Vacancy Status: This posting is for an existing vacancy within the organization and is open to new applications. AI Disclosure: As part of the application process, Artificial Intelligence will be used in the hiring process for this role Work Arrangement: This role is categorized as hybrid. This means the successful candidate is expected to report to the office three days per week, at minimum The Role: The Data Engineering organization at General Motors Canada is developing a uni…",Senior Embedded Logging Software Developer,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'General Motors'}",2026-03-14T00:50:03Z,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkxVTmNKNWo4UkdhOU84NmRwcEcxUSIsImkiOiI1NjY0ODI3MDkzIn0.xmSRV-Jp3qWyhWE95vHFmaCDg1ZeKE6XK4vCahxJ2Oo,"{'display_name': 'Markham, York region', 'area': ['Canada', 'Ontario', 'York region', 'Markham'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,0,https://www.adzuna.ca/details/5664827093?utm_medium=api&utm_source=dc9dca8a,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs', 'tag': 'engineering-jobs'}",5664827093,,,,,
